Question,Answer,Context
6. Question: What did Sudarsana recite silently when the kings came to fight with him?,Answer: Sudarsana recited the excellent oneword seed mantra of the King of Desires (Kâmarâja) to gain power.,
7. Question: Who appeared in the battlefield to protect Sudarsana and his wife?,Answer: The Goddess Bhagavatî Bhavânî appeared in the battlefield mounted on her lion to protect Sudarsana and his wife.,
8. Question: What did Sudarsana's general do upon hearing his orders?,Answer: Sudarsana's general prepared to lead the forces through the midst of the kings as instructed by Sudarsana.,
"9. Question: Who were Yudhâjit and Satrujit, and what did they do?",Answer: Yudhâjit and Satrujit were warrior kings who came to fight Sudarsana. They shot arrows at each other with great anger.,
10. Question: What did the king of Benares do when he saw the intense battle?,Answer: The king of Benares hurriedly advanced with a great body of army to relieve his soninlaw Sudarsana.,
11. Question: Who suddenly appeared in the battlefield to protect Sudarsana and Subâhu?,Answer: The Goddess Bhagavatî suddenly appeared in the battlefield mounted on her lion to protect Sudarsana and Subâhu.,
12. Question: How did Sudarsana advise his generals to act in the battle?,"Answer: Sudarsana advised his generals to carry his forces through the midst of the kings, assuring them that the Goddess Bhagavatî would protect them.",
13. Question: What did the king Yudhâjit want to do when he saw Sudarsana and the girl?,Answer: King Yudhâjit wanted to kill Sudarsana and carry away the girl by force.,
14. Question: What did Yudhâjit and Satrujit do when they came to the battlefield?,Answer: Yudhâjit and Satrujit came to the battlefield with their forces and prepared to fight Sudarsana.,
15. Question: Who killed Yudhâjit and Satrujit in the battle?,Answer: The Goddess Chandikâ killed Yudhâjit and Satrujit in the battle.,
16. Question: What did Subâhu do upon seeing Yudhâjit and Satrujit dead?,"Answer: Subâhu became glad and praised and sang hymns in honor of Durgâ Devî, the Destroyer of all difficulties.",
17. Question: What did Subâhu request the Goddess Bhagavatî to do?,Answer: Subâhu requested the Goddess to remain in the city of Benares and protect it as long as it existed on earth.,
18. Question: What advice did the Goddess give to Sudarsana for the worship of Durgâ Devî?,Answer: The Goddess advised Sudarsana to worship her on specific lunar days and during the Navarâtra festival with prescribed rites and offerings.,
"19. Question: What was the significance of worshiping Durgâ Devî on the eighth, fourteenth, and ninth days of the lunar halfmonth?",Answer: Worshiping Durgâ Devî on these specific days was considered auspicious and beneficial.,
20. Question: When was the grand festival of the Goddess Durgâ to be celebrated in the city of Benares?,"Answer: The grand festival of the Goddess Durgâ was to be celebrated in the months of Chaitra, Mâgh, Âs'vîn, and Âsâdha during the respective Navarâtris.",
21. Question: Why did the kings ask Sudarsana about his knowledge of the Goddess Mahâmâyâ?,"Answer: The kings were curious about how Sudarsana, who had spent time in the forest during his early years, had gained knowledge about the Goddess Mahâmâyâ.",
22. Question: How did Sudarsana come to know about the Goddess Mahâmâyâ?,Answer: Sudarsana came to know about the Goddess Mahâmâyâ through meditation and by silently uttering the Kâmavîja mantra.,
23. Question: What was Sudarsana's daily practice in regard to the Goddess Mahâmâyâ?,Answer: Sudarsana meditated on and silently uttered the Kâmavîja mantra daily to connect with the Goddess Mahâmâyâ.,
24. Question: What four aspects did Sudarsana mention regarding the Goddess Mahâmâyâ?,"Answer: Sudarsana mentioned the Sâttvic, Râjasik, Tâmasik, and Nirgunâ aspects of the Goddess Mahâmâyâ.",
25. Question: What did the kings do after hearing Sudarsana's account of the Goddess Mahâmâyâ?,Answer: The kings returned to their homes after hearing Sudarsana's account of the Goddess Mahâmâyâ.,
26. Question: What did King Subâhu do when he returned to his city after the battle?,Answer: King Subâhu returned to his city and bid farewell to Sudarsana.,
27. Question: How did the people of Ayodhyâ receive Sudarsana upon his return?,Answer: The people of Ayodhyâ received Sudarsana with various offerings and honors upon his return.,
28. Question: What did Sudarsana do upon entering his palace in Ayodhyâ?,"Answer: Sudarsana entered his palace with great joy, receiving honors and offerings from his subjects.",
"29. Question: How did Sudarsana come to realize the Mahâmâyâ, the Goddess of the Universe?",Answer: Sudarsana came to realize the Mahâmâyâ through meditation and silently uttering the Kâmavîja mantra.,
30. Question: What did the kings ask Sudarsana to describe after he returned to Ayodhyâ?,Answer: The kings asked Sudarsana to describe the glory and nature of the Goddess Mahâmâyâ.,
1. Question: How long did King Subâhu entertain his soninlaw Sudarsana after the marriage ceremony?,Answer: King Subâhu entertained Sudarsana for six days after the marriage ceremony.,
2. Question: What did King Subâhu present to the bridegroom and bride after the marriage ceremony?,"Answer: King Subâhu presented various jewels, ornaments, and other gifts to the bridegroom and bride after the marriage ceremony.",
3. Question: Why did the king of Benares become anxious upon hearing from his messengers?,Answer: The king of Benares became anxious when he heard that the kings had obstructed the way back for Sudarsana.,
4. Question: What did Sudarsana suggest to his fatherinlaw before leaving?,Answer: Sudarsana suggested that they first halt at the hermitage of Bhâradvâja Muni and then decide their next destination.,
5. Question: Whom did Sudarsana seek protection from when he saw the kings' soldiers?,Answer: Sudarsana sought protection from the allauspicious Goddess Sankarî to protect him and his wife.,
6. Question: What mantra did Sudarsana silently recite when the kings came to fight with him?,Answer: Sudarsana silently recited the excellent oneword seed mantra of the King of Desires (Kâmarâja) to gain power.,
7. Question: Who appeared in the battlefield to protect Sudarsana and his wife?,Answer: The Goddess Bhagavatî Bhavânî appeared in the battlefield mounted on her lion to protect Sudarsana and his wife.,
8. Question: How did Sudarsana instruct his generals to act during the battle?,"Answer: Sudarsana instructed his generals to lead the forces through the midst of the kings, assuring them that the Goddess Bhagavatî would protect them.",
"9. Question: Who were Yudhâjit and Satrujit, and what did they intend to do?",Answer: Yudhâjit and Satrujit were warrior kings who intended to fight Sudarsana and take away the bride by force.,
10. Question: What did the king of Benares do when he saw the intense battle?,Answer: The king of Benares hurriedly advanced with a great body of army to relieve his soninlaw Sudarsana.,
11. Question: Who suddenly appeared in the battlefield to protect Sudarsana and Subâhu?,Answer: The Goddess Bhagavatî suddenly appeared in the battlefield mounted on her lion to protect Sudarsana and Subâhu.,
12. Question: What did Subâhu do upon seeing Yudhâjit and Satrujit dead?,"Answer: Subâhu became glad and praised and sang hymns in honor of Durgâ Devî, the Destroyer of all difficulties.",
13. Question: What did Subâhu request the Goddess Bhagavatî to do?,Answer: Subâhu requested the Goddess to remain in the city of Benares and protect it as long as it existed on earth.,
14. Question: What advice did the Goddess give to Sudarsana for the worship of Durgâ Devî?,Answer: The Goddess advised Sudarsana to worship her on specific lunar days and during the Navarâtra festival with prescribed rites and offerings.,
"15. Question: What was the significance of worshiping Durgâ Devî on the eighth, fourteenth, and ninth days of the lunar halfmonth?",Answer: Worshiping Durgâ Devî on these specific days was considered auspicious and beneficial.,
16. Question: When was the grand festival of the Goddess Durgâ to be celebrated in the city of Benares?,"Answer: The grand festival of the Goddess Durgâ was to be celebrated in the months of Chaitra, Mâgh, Âs'vîn, and Âsâdha during the respective Navarâtris.",
17. Question: Why were the kings curious about Sudarsana's knowledge of the Goddess Mahâmâyâ?,"Answer: The kings were curious about how Sudarsana, who had spent time in the forest during his early years, had gained knowledge about the Goddess Mahâmâyâ.",
18. Question: How did Sudarsana come to know about the Goddess Mahâmâyâ?,Answer: Sudarsana came to know about the Goddess Mahâmâyâ through meditation and by silently uttering the Kâmavîja mantra.,
19. Question: What was Sudarsana's daily practice in regard to the Goddess Mahâmâyâ?,Answer: Sudarsana meditated on and silently uttered the Kâmavîja mantra daily to connect with the Goddess Mahâmâyâ.,
20. Question: What four aspects did Sudarsana mention regarding the Goddess Mahâmâyâ?,"Answer: Sudarsana mentioned the Sâttvic, Râjasik, Tâmasik, and Nirgunâ aspects of the Goddess Mahâmâyâ.",
21. Question: What did the kings ask Sudarsana to describe after he returned to Ayodhyâ?,Answer: The kings asked Sudarsana to describe the glory and nature of the Goddess Mahâmâyâ.,
22. Question: How did the people of Ayodhyâ receive Sudarsana upon his return?,Answer: The people of Ayodhyâ received Sudarsana with various offerings and honors upon his return.,
23. Question: What did Sudarsana do upon entering his palace in Ayodhyâ?,"Answer: Sudarsana entered his palace with great joy, receiving honors and offerings from his subjects.",
"24. Question: How did Sudarsana come to realize the Mahâmâyâ, the Goddess of the Universe?",Answer: Sudarsana came to realize the Mahâmâyâ through meditation and silently uttering the Kâmavîja mantra.,
25. Question: What did the kings ask Sudarsana about his knowledge of the Goddess Mahâmâyâ?,Answer: The kings were curious to know how Sudarsana had gained knowledge about the Goddess Mahâmâyâ.,
26. Question: What did King Subâhu do after the battle was won?,Answer: King Subâhu became glad and praised and sang hymns in honor of Durgâ Devî after the battle was won.,
27. Question: What did Subâhu request the Goddess Bhagavatî to do?,Answer: Subâhu requested the Goddess to remain in the city of Benares and protect it as long as it existed on earth.,
"28. Question: How did Sudarsana come to realize the Mahâmâyâ, the Goddess of the Universe?",Answer: Sudarsana came to realize the Mahâmâyâ through meditation and silently uttering the Kâmavîja mantra.,
29. Question: What did the kings ask Sudarsana to describe after he returned to Ayodhyâ?,Answer: The kings asked Sudarsana to describe the glory and nature of the Goddess Mahâmâyâ.,
30. Question: How did Sudarsana instruct his generals to act during the battle?,"Answer: Sudarsana instructed his generals to lead the forces through the midst of the kings, assuring them that the Goddess Bhagavatî would protect them.",
1. Question: What did King Subâhu ask from Devî Durgâ after seeing her?,Answer: King Subâhu asked for the boon of unwavering devotion towards Devî Durgâ and requested her to remain in the city of Benares and protect it.,
2. Question: How did King Subâhu describe the significance of Devî Durgâ's vision?,"Answer: King Subâhu stated that the vision of Devî Durgâ was far superior to the kingdom of Devas and the entire world, and nothing in the three worlds could compare to it.",
3. Question: What was King Subâhu's desire regarding Devî Durgâ's presence in Benares?,"Answer: King Subâhu desired that Devî Durgâ should remain in Benares, known as Srî Durgâ Devî, and protect the city as long as it existed.",
4. Question: What boon did Sudarsana request from Devî Durgâ?,"Answer: Sudarsana requested Devî Durgâ to instruct him on what work he should do, whether to stay or go, as he was unsure of his duty.",
5. Question: What advice did Devî Durgâ give to Sudarsana regarding the worship of Durgâ Devî?,"Answer: Devî Durgâ advised Sudarsana to worship her daily, especially on the eighth, fourteenth, and ninth days of the lunar halfmonth, and during the Navarâtra festival in autumn.",
6. Question: How often was Sudarsana instructed to establish and worship Devî Durgâ's image in Benares?,"Answer: Sudarsana was instructed to establish and worship Devî Durgâ's image three times a day  morning, midday, and evening.",
7. Question: When was Devî Durgâ's grand festival to be celebrated in Benares?,"Answer: Devî Durgâ's grand festival was to be celebrated in Benares during the Navarâtri in the months of Chaitra, Mâgh, Âs'vîn, and Âsâdha.",
8. Question: What did Sudarsana do upon Devî Durgâ's disappearance?,Answer: Sudarsana praised Devî Durgâ and bowed to her with great devotion after she disappeared.,
9. Question: How did the kings react to Sudarsana after Devî Durgâ's disappearance?,Answer: The kings bowed to Sudarsana and addressed him as their lord and protector.,
10. Question: What did the kings ask Sudarsana to describe regarding Devî Durgâ?,"Answer: The kings asked Sudarsana to describe the glory and nature of Devî Durgâ, as they were eager to know more about her.",
11. Question: How did Sudarsana attain knowledge of Devî Durgâ?,Answer: Sudarsana attained knowledge of Devî Durgâ through meditation and by silently uttering the Kâmavîja mantra from an early age.,
12. Question: What mantra did Sudarsana meditate upon to realize Devî Durgâ?,Answer: Sudarsana meditated upon the Kâmavîja mantra to realize Devî Durgâ.,
13. Question: How did Devî Durgâ reveal herself to Sudarsana?,"Answer: Devî Durgâ revealed herself to Sudarsana through meditation, and he realized her through her divine grace.",
14. Question: What did the kings learn from Sudarsana's explanation about Devî Durgâ's four aspects?,"Answer: The kings learned about Devî Durgâ's four aspects: Sâttvic, Râjasik, Tâmasik, and Nirgunâ, and that the Nirgunâ aspect was beyond the grasp of ordinary individuals.",
15. Question: How did Sudarsana worship Devî Durgâ daily?,Answer: Sudarsana worshiped Devî Durgâ daily by silently uttering the Kâmavîja mantra and meditating upon her.,
16. Question: What did Sudarsana mean when he mentioned the Nirgunâ aspect of Devî Durgâ?,"Answer: Sudarsana meant that the Nirgunâ aspect of Devî Durgâ is beyond the understanding of ordinary individuals, as it is formless and transcendent.",
17. Question: How did the kings react upon learning about Sudarsana's devotion to Devî Durgâ?,Answer: The kings became aware of Sudarsana's extraordinary devotion to Devî Durgâ and returned to their homes.,
18. Question: Why did Devî Durgâ instruct Sudarsana to go to Ayodhyâ and govern the country?,Answer: Devî Durgâ instructed Sudarsana to go to Ayodhyâ and govern the country because he was enlightened and capable of ruling.,
19. Question: How did the people of Ayodhyâ receive Sudarsana upon his return?,"Answer: The people of Ayodhyâ received Sudarsana with great joy, respect, and offerings upon his return.",
20. Question: What was the mood in Ayodhyâ upon Sudarsana's return?,"Answer: In Ayodhyâ, the mood was one of celebration, with inhabitants, armies, and ministers showing respect and joy for Sudarsana's return.",
21. Question: What offerings were made to Sudarsana upon his return to Ayodhyâ?,"Answer: Sudarsana was offered various offerings, including Lâja (fried rice) and flowers, upon his return to Ayodhyâ.",
22. Question: How was Sudarsana honored upon entering his palace in Ayodhyâ?,"Answer: Sudarsana was honored with various auspicious ceremonies, including the praise of bards, upon entering his palace in Ayodhyâ.",
23. Question: Who did the kings consider Sudarsana to be after his victory and return to Ayodhyâ?,Answer: The kings considered Sudarsana to be their lord and governor after his victory and return to Ayodhyâ.,
24. Question: How did Sudarsana attain knowledge of Devî Durgâ's glory and nature?,Answer: Sudarsana attained knowledge of Devî Durgâ's glory and nature through meditation and divine realization.,
25. Question: What did the kings ask Sudarsana to describe regarding Devî Durgâ after her appearance in Benares?,"Answer: The kings asked Sudarsana to describe the glory and nature of Devî Durgâ, as they were eager to know more about her.",
26. Question: What mantra did Sudarsana silently utter daily to attain knowledge of Devî Durgâ?,Answer: Sudarsana silently uttered the Kâmavîja mantra daily to attain knowledge of Devî Durgâ.,
27. Question: How did Sudarsana meditate on Devî Durgâ from his early childhood?,Answer: Sudarsana meditated on Devî Durgâ by silently uttering the Kâmavîja mantra from his early childhood.,
28. Question: What did the kings learn from Sudarsana about Devî Durgâ's four aspects?,"Answer: The kings learned about Devî Durgâ's four aspects: Sâttvic, Râjasik, Tâmasik, and Nirgunâ, and that the Nirgunâ aspect was beyond the grasp of ordinary individuals.",
29. Question: How did Sudarsana realize Devî Durgâ's presence and grace?,Answer: Sudarsana realized Devî Durgâ's presence and grace through meditation and divine realization.,
30. Question: What did Sudarsana mean when he mentioned the Nirgunâ aspect of Devî Durgâ?,"Answer: Sudarsana meant that the Nirgunâ aspect of Devî Durgâ is beyond the understanding of ordinary individuals, as it is formless and transcendent.",
"1. Question: How did King Sudarsana swear to Lîlâvatî, the mother of Satrujit?",Answer: King Sudarsana swore to Lîlâvatî that he did not kill her son Satrujit or her father Yudhâjit in battle; it was Devî Durgâ who was responsible for their deaths.,
2. Question: How did King Sudarsana console Lîlâvatî regarding the death of her son?,"Answer: King Sudarsana consoled Lîlâvatî by emphasizing that individuals must bear the effects of their own Karmas, whether good or bad, and that sorrow should not be felt for what is destined to happen.",
3. Question: How did King Sudarsana compare the pleasures of wealth to living in the forest?,"Answer: King Sudarsana preferred subsisting on roots and fruits in the forest to enjoying kingdoms because kings who enjoy wealth often go to hell, whereas ascetics who live on roots and fruits avoid such consequences.",
4. Question: Why did Lîlâvatî feel guilty regarding the actions of her father Yudhâjit?,"Answer: Lîlâvatî felt guilty because her father Yudhâjit had killed Sudarsana's mother's father and taken control of the kingdom, actions for which she could not prevent or be held responsible.",
5. Question: What proclamation did the ministers make in the city of Ayodhyâ on behalf of King Sudarsana?,"Answer: The ministers proclaimed in the city of Ayodhyâ on behalf of King Sudarsana that the Devî, the Awarder of the four main objects of human pursuits, would be installed on a golden throne, and all citizens should worship her.",
6. Question: How did King Sudarsana establish the image of Devî Durgâ in Ayodhyâ?,"Answer: King Sudarsana had an image of Devî Durgâ built and installed with the help of knowledgeable Pundits, following the prescribed rules of worship and Homa ceremony.",
7. Question: What were the festivities and rejoicings during the installation of Devî Durgâ in Ayodhyâ?,"Answer: During the installation of Devî Durgâ in Ayodhyâ, there were various festivities, including the sounding of drums and musical instruments, chanting of Veda mantras, and sweet music.",
8. Question: How did Sudarsana rule his kingdom after establishing Devî Durgâ's idol?,Answer: Sudarsana ruled his kingdom by bringing all the feudatory princes under his control through his religious character and ensuring the happiness and honor of his subjects.,
"9. Question: How did the reign of Sudarsana compare to the reigns of kings like Dilîp, Raghu, and Râmachandra?","Answer: In the reign of Sudarsana, the subjects were happy and virtuous, and the virtue of citizens in the Varnâsrama system shone brightly, comparable to the reigns of virtuous kings like Dilîp, Raghu, and Râmachandra.",
10. Question: How did the people of Ayodhyâ and other villages worship Devî Durgâ after her installation?,"Answer: People in Ayodhyâ and other villages built temples and worshipped Devî Durgâ with devotion, spreading Devî worship throughout the Kosala kingdom.",
11. Question: Where did King Subâhu establish the idol of Devî Durgâ?,Answer: King Subâhu established the idol of Devî Durgâ in Benares and had temples built for her worship.,
12. Question: How did the inhabitants of Kâsî respond to the installation of Devî Durgâ's idol?,"Answer: The inhabitants of Kâsî became filled with devotion and love for Devî Durgâ, and they duly worshipped her, similar to the worship of Siva in the temple of Visvanâtha.",
13. Question: What did King Sudarsana proclaim for the citizens of Ayodhyâ?,"Answer: King Sudarsana proclaimed that all citizens of Ayodhyâ should worship Devî Durgâ, the Highest Energy and Giver of all desires, with great respect and adoration.",
14. Question: When did people perform worship and sacrifices in honor of Devî Durgâ?,"Answer: People performed worship and sacrifices in honor of Devî Durgâ during the Navarâtri, which is the first nine days of the bright half in the months of Âsvin and Chaitra.",
15. Question: What was the effect of the Devî worship on the people in Bhâratavarsa?,Answer: Devî worship led to an increase in devotion and attachment to Sakti worship among the people of Bhâratavarsa.,
16. Question: How did people recite and meditate on the Devî after her widespread worship?,"Answer: People recited, meditated, and chanted hymns related to the Devî according to the Âgamas, and they were deeply attached to Sakti worship, earning the highest honor from others.",
17. Question: What actions did King Sudarsana take to bring other feudatory princes under control?,Answer: King Sudarsana brought other feudatory princes under his control through the force of his religious character and virtuous rule.,
"18. Question: How did Lîlâvatî compare King Sudarsana to her own son, Manoramâ?","Answer: Lîlâvatî compared King Sudarsana to her son Manoramâ, stating that there was no difference between them, and both were entitled to the same respect and worship.",
19. Question: What did King Sudarsana emphasize regarding human birth in Bhâratvarsa?,Answer: King Sudarsana emphasized that human birth in Bhâratvarsa was rare and that individuals should use it to earn Dharma leading to both Heavens and salvation.,
20. Question: How did King Sudarsana convince Lîlâvatî not to feel guilty for her son's death?,"Answer: King Sudarsana convinced Lîlâvatî that her son's death was the result of his own actions, and she should not feel guilty for his deeds.",
21. Question: What did King Sudarsana prefer to enjoying kingdoms?,"Answer: King Sudarsana preferred subsisting on roots and fruits in the forest to enjoying kingdoms because ascetics who live on roots and fruits do not go to hell, unlike kings who often face such consequences.",
22. Question: What proclamation did the ministers make in the city of Ayodhyâ on behalf of King Sudarsana?,"Answer: The ministers proclaimed in the city of Ayodhyâ on behalf of King Sudarsana that the Devî, the Awarder of the four main objects of human pursuits, would be installed on a golden throne, and all citizens should worship her.",
23. Question: How did King Sudarsana establish the image of Devî Durgâ in Ayodhyâ?,"Answer: King Sudarsana had an image of Devî Durgâ built and installed with the help of knowledgeable Pundits, following the prescribed rules of worship and Homa ceremony.",
24. Question: What were the festivities and rejoicings during the installation of Devî Durgâ in Ayodhyâ?,"Answer: During the installation of Devî Durgâ in Ayodhyâ, there were various festivities, including the sounding of drums and musical instruments, chanting of Veda mantras, and sweet music.",
25. Question: How did Sudarsana rule his kingdom after establishing Devî Durgâ's idol?,Answer: Sudarsana ruled his kingdom by bringing all the feudatory princes under his control through his religious character and ensuring the happiness and honor of his subjects.,
"26. Question: How did the reign of Sudarsana compare to the reigns of kings like Dilîp, Raghu, and Râmachandra?","Answer: In the reign of Sudarsana, the subjects were happy and virtuous, and the virtue of citizens in the Varnâsrama system shone brightly, comparable to the reigns of virtuous kings like Dilîp, Raghu, and Râmachandra.",
27. Question: How did the people of Ayodhyâ and other villages worship Devî Durgâ after her installation?,"Answer: People in Ayodhyâ and other villages built temples and worshipped Devî Durgâ with devotion, spreading Devî worship throughout the Kosala kingdom.",
28. Question: Where did King Subâhu establish the idol of Devî Durgâ?,Answer: King Subâhu established the idol of Devî Durgâ in Benares and had temples built for her worship.,
29. Question: How did the inhabitants of Kâsî respond to the installation of Devî Durgâ's idol?,"Answer: The inhabitants of Kâsî became filled with devotion and love for Devî Durgâ, and they duly worshipped her, similar to the worship of Siva in the temple of Visvanâtha.",
30. Question: What did King Sudarsana proclaim for the citizens of Ayodhyâ?,"Answer: King Sudarsana proclaimed that all citizens of Ayodhyâ should worship Devî Durgâ, the Highest Energy and Giver of all desires, with great respect and adoration.",
1. Question: What does Janamejaya want to know from the sage in the beginning of this chapter?,"Answer: Janamejaya wants to know what rituals and ceremonies should be performed during the Navarâtra, especially in the autumnal season, and he seeks details on the rules and regulations.",
2. Question: When is the special season for performing the Navarâtra vow mentioned in the text?,Answer: The special season for performing the Navarâtra vow is autumn.,
3. Question: Why are the autumn and spring seasons considered hard to cross over in the text?,"Answer: Autumn and spring seasons are considered hard to cross over because they are associated with various diseases, and many people lose their lives during these times.",
4. Question: Which goddess is recommended for worship during the Navarâtra according to the text?,Answer: The text recommends the worship of Chandikâ Devî during the Navarâtra.,
5. Question: What is the significance of the triangular pit mentioned in the text?,Answer: The triangular pit is used for the Homa ceremony during the Navarâtra worship.,
6. Question: What is the best time for worshipping the Holy Goddess according to the text?,"Answer: The best time for worshipping the Holy Goddess is when the first day of the bright half with the asterism Hastâ in the ascendant, known as Nandâ tithi, occurs.",
7. Question: What should one do on the previous night before starting the Navarâtra worship?,"Answer: On the previous night, one should observe fasting or take only one meal of Habisyânna (boiled rice and ghee).",
"8. Question: How many virgins should be worshipped daily during the Navarâtra, according to the text?",Answer: One virgin or an increased number of virgins (up to nine) should be worshipped daily during the Navarâtra.,
9. Question: What is the age limit for virgins to be worshipped during the Navarâtra?,Answer: Virgins aged one to ten years can be worshipped during the Navarâtra.,
10. Question: What is the result of worshipping Kumârî according to the text?,"Answer: Worshipping Kumârî leads to the extinction of miseries, poverty, and the increment of riches, longevity, and power.",
11. Question: What is the significance of sacrificing goats in the Devî worship?,"Answer: Sacrificing goats in Devî worship is believed to lead the sacrificed animals to unending heavens, and it is not considered sinful.",
"12. Question: How many hands in dimension should the triangular pit for Homa be, as per the text?","Answer: The triangular pit for Homa should be from one to ten hands in dimension, depending on one's requirements.",
"13. Question: What should one offer to the Goddess as part of the worship, according to the text?","Answer: One should offer Chandan (sandal paste), Aguru, Camphor, flowers, fruits, Dhûpa (incense), and lamps to the Goddess during the worship.",
14. Question: What should one pray to the Goddess before starting the worship?,"Answer: Before starting the worship, one should pray to the Goddess for help in successfully performing the Navarâtra vow.",
15. Question: How many arms does the image of Devî in the text possess?,Answer: The image of Devî in the text can have either four or eighteen arms.,
"16. Question: What is placed on the throne before worshipping Devî, if the image is absent?","Answer: If the image of Devî is absent, an earthen waterpot filled with water, gold, jewels, and five young shoots of plants is placed on the throne.",
"17. Question: What does the worship of Rohinî Devî lead to, according to the text?",Answer: The worship of Rohinî Devî leads to the cure of diseases.,
18. Question: What should be offered to the Kumârîs (virgins) during their worship?,"Answer: Kumârîs should be offered clothings, ornaments, garlands, scents, and various other articles during their worship.",
19. Question: What is the significance of the Trimurtî Devî mentioned in the text?,"Answer: Trimurtî Devî represents the Goddess appearing under three forms, corresponding to the three gunas (Sattva, Rajas, Tamas) and can grant various desires to the worshipper.",
20. Question: How should one worship the Kumârîs with mantras according to the text?,"Answer: The Kumârîs should be worshipped with mantras beginning with ""Srî"" or with seed mantras like ""Srîrastu.""",
21. Question: What is the purpose of the triangular pit covered with sand mentioned in the text?,Answer: The triangular pit covered with sand is prepared for performing the Homa ceremony during the Navarâtra worship.,
22. Question: What should one offer to the Devî as part of the worship according to the text?,"Answer: As part of the worship, one should offer Chandan (sandal paste), Aguru, Camphor, flowers, fruits, Dhûpa (incense), and lamps to the Devî.",
23. Question: Which days of the Navarâtra are considered auspicious for worshipping different forms of Devî?,"Answer: Different forms of Devî are worshipped on different days of the Navarâtra, and the text provides specific days for each form.",
24. Question: What should one do on the previous night before starting the Navarâtra worship?,"Answer: On the previous night, one should observe fasting or take only one meal of Habisyânna (boiled rice and ghee).",
25. Question: Why is autumn considered a special season for performing the Navarâtra vow?,Answer: Autumn is considered a special season for performing the Navarâtra vow because it is believed to be a time when the Devî's blessings are especially potent.,
26. Question: How many virgins aged one to ten years should be worshipped daily during the Navarâtra?,Answer: One virgin or an increased number of virgins (up to nine) should be worshipped daily during the Navarâtra.,
27. Question: What is the purpose of the triangular pit mentioned in the text?,Answer: The triangular pit is used for the Homa ceremony during the Navarâtra worship.,
"28. Question: What is placed on the throne before worshipping Devî, if the image is absent?","Answer: If the image of Devî is absent, an earthen waterpot filled with water, gold, jewels, and five young shoots of plants is placed on the throne.",
29. Question: What should be offered to the Kumârîs (virgins) during their worship?,"Answer: Kumârîs should be offered clothings, ornaments, garlands, scents, and various other articles during their worship.",
30. Question: Which days of the Navarâtra are considered auspicious for worshipping different forms of Devî?,"Answer: Different forms of Devî are worshipped on different days of the Navarâtra, and the text provides specific days for each form.",
1. Question: What types of Kumârîs are considered unfit for worship during the Navarâtra ceremony?,"Answer: Kumârîs who are defective in limbs, lepers, have sores or ulcers on their bodies, emit offensive smells, come from a bad family, or have various physical defects are considered unfit for worship during the Navarâtra ceremony.",
2. Question: What criteria should be met when selecting virgins for Kumârî Pûjâ?,"Answer: Virgins selected for Kumârî Pûjâ should be healthy, graceful, beautiful, without ulcers, and not of illegitimate birth.",
3. Question: What determines which class of Kumârîs should be chosen for worship during Navarâtra?,"Answer: The class of Kumârîs chosen for worship during Navarâtra depends on the specific desires of the worshipper. Brâhmin Kumârîs are chosen for learning, Kshattriya Kumârîs for victory, Vaisya Kumârîs for profit, and Sûdra Kumârîs for general welfare.",
4. Question: What is the significance of performing special worship on the eighth day (Astamî tithi) during Navarâtra?,"Answer: The eighth day (Astamî tithi) is significant because Bhadra Kâli Goddess, destroyer of Daksa's sacrifice, appeared on that day in terrifying forms. Special worship on this day is recommended with various offerings.",
"5. Question: What offerings are made on the eighth day of Navarâtra, according to the text?","Answer: On the eighth day of Navarâtra, offerings of Pâyasa (a food prepared with rice, milk, and sugar) and fresh fish are made to the Deity. Homa ceremonies, feasting of Brâhmans, and worship of the Mother Goddess are done with various offerings.",
"6. Question: What are the benefits of observing the Navarâtra vow, even if fasting is only done for three days during the Saptamî, Astamî, and Navamî tithis?","Answer: Observing the Navarâtra vow, even with fasting on the Saptamî, Astamî, and Navamî tithis, leads to acquiring merits and blessings.",
7. Question: When is the Navarâtri Pûjâ considered completed according to the text?,"Answer: The Navarâtri Pûjâ is considered completed when the Devî's worship, Homa, Kumârî worship, and feasting of the Brâhmanas are all done.",
8. Question: What does the text say about the meritorious effects of Navarâtra Pûjâ?,"Answer: The text states that there is no worship, vow, or charitable gift in this world that can be compared to Navarâtra Pûjâ in terms of its meritorious effects.",
9. Question: What are some of the benefits one can attain by performing the Navarâtra ceremony?,"Answer: By performing the Navarâtra ceremony, one can attain riches, crops, sons, prosperity, happiness, longevity, health, heaven, and even final beatitude.",
10. Question: How does the text describe the Navarâtra ceremony's ability to fulfill desires?,"Answer: The Navarâtra ceremony is said to fulfill various desires, including learning, wealth, and the restoration of lost kingdoms.",
"11. Question: What happens to those who do not perform the Navarâtra ceremony in their previous births, according to the text?","Answer: Those who did not perform the Navarâtra ceremony in their previous births are said to become diseased, poor, and devoid of sons in their present births.",
12. Question: How does the text suggest one can determine if they have not performed the Navarâtra ceremony in their past lives?,"Answer: Women who are barren, widows, or devoid of sons are considered as having not performed the Navarâtra ceremony in their past lives.",
13. Question: What happens to those who fail to worship the Goddess Bhagavatî Bhavânî Devî?,"Answer: Those who fail to worship Goddess Bhagavatî Bhavânî Devî are likely to lead wretched lives, be impoverished, and surrounded by enemies.",
