Question,Answer,Context
Question 18: Who was holding the horse of Ashwamedha Yagya near the bank of river Ganga?,"Answer 18: Lav, one of the twin sons of Lord Rama and Sita, was holding the horse of the Ashwamedha Yagya near the bank of river Ganga.","Context: Sage Agastya described the rituals for performing the Ashwamedha Yagya to Sri Rama. The yagya involved obtaining a white horse and letting it roam freely, with Sri Rama's soldiers following it. Any king who dared to stop the horse would have to face Sri Rama in battle. Additionally, Sri Rama would observe a celibate life until the horse returned to its starting point."
Question 19: Who fought valiantly against Lav during the confrontation?,"Answer 19: Hanuman, the mighty vanara warrior, fought valiantly against Lav during the confrontation.","Context: During the Ashwamedha Yagya, the horse wandered freely until it reached the bank of river Ganga. There, Lav, one of Lord Rama and Sita's twin sons, noticed the horse and became curious. He approached the horse and fastened it, which led to the confrontation with Sri Rama's army."
Question 20: Why did Sita instruct Lav and Kush to set Hanuman and Sugriva free along with the horse?,"Answer 20: Sita recognized Hanuman and Sugriva and instructed Lav and Kush to set them free, along with the horse, because they were loyal devotees of Lord Rama.","Context: During the confrontation between Lav and Sri Rama's army, Hanuman, the loyal and powerful vanara warrior, engaged in a fierce battle with Lav. Hanuman fought with bravery, but ultimately, he fell unconscious after being struck by Lav's arrows."
Question 21: Why did Valmiki instruct Lav and Kush to sing the praise of Sri Rama?,Answer 21: Valmiki instructed Lav and Kush to sing the praise of Sri Rama to showcase their love and devotion for Lord Rama and to move the assembled people with their soulful rendition.,"Context: After Lav and Kush vanquished Sri Rama's army, they brought Hanuman and Sugriva, who were held captive during the confrontation. Upon recognizing Hanuman and Sugriva as loyal devotees of Lord Rama, Sita instructed her sons to release them, along with the horse, showing kindness and respect to Lord Rama's loyal companions."
"Question 22: How did the Ashwamedha Yagya conclude, and what was the outcome when Sri Rama touched the horse?","Answer 22: The Ashwamedha Yagya concluded with the sprinkling of holy water from river Saryu in the yagya kund while chanting Vedic mantras. When Sri Rama touched the horse with his hands, it miraculously transformed into a human being.","Context: When Lakshman went to Valmiki's hermitage to bring back Sita, Valmiki instructed Lav and Kush to sing the praise of Sri Rama. The purpose behind this instruction was to demonstrate their love and devotion for Lord Rama and to captivate the hearts of the gathered audience with their soulful singing."
"Question 23: How many Ashwamedha Yagyas did Sri Rama organize, and what was the impact of these yagyas?","Answer 23: Sri Rama organized three Ashwamedha Yagyas, and the impact of these yagyas spread his glory through all the three worlds.","Context: The Ashwamedha Yagya, conducted with great rituals and devotion under the supervision of Sage Vashishtha, concluded with the sprinkling of holy water from river Saryu in the yagya kund. As an astounding outcome of the yagya, when Sri Rama touched the horse with his hands, it underwent a miraculous transformation into a human being, signifying the successful completion of the yagya."
Question 24: What was the significance of Lav and Kush's rendition of the praise of Sri Rama during the Ashwamedha Yagya?,Answer 24: The significance of Lav and Kush's rendition of the praise of Sri Rama during the Ashwamedha Yagya was to showcase their deep love and devotion for Lord Rama and to move the gathered audience with their soulful singing.,"Context: Sri Rama, as a great king and a righteous ruler, organized not just one but three Ashwamedha Yagyas. These yagyas were conducted with utmost devotion and adherence to rituals. The impact of these yagyas was profound, and the news of Sri Rama's accomplishments and virtues spread across the three worlds, further enhancing his reputation and glory."
"Question 25: What was the final outcome of the Ashwamedha Yagya, and what did it symbolize?",Answer 25: The final outcome of the Ashwamedha Yagya was the transformation of the horse into a human form when Sri Rama touched it. This transformation symbolized the successful completion of the yagya and the purification of Sri Rama from the sin of killing brahmins.,"Context: During the Ashwamedha Yagya, Lav and Kush, the twin sons of Lord Rama and Sita, sang the praise of Sri Rama with utmost devotion and emotion. Their rendition left a profound impact on everyone present at the yagya, touching their hearts and evoking admiration for the virtuous qualities of Lord Rama."
"Question 26: Why did Sri Rama decide to perform the Ashwamedha Yagya, and how did Sage Agastya advise him to atone for the sin of killing brahmins?","Answer 26: Sri Rama decided to perform the Ashwamedha Yagya to atone for the sin of killing brahmins during the war against Ravana. Sage Agastya advised him to perform the yagya by getting a white horse, worshipping it, and letting it wander freely. The soldiers should follow the horse, and Sri Rama should fight any king who dares to stop it. He should lead a celibate life until the horse returns, and perform benevolent deeds throughout the yagya.","Context: The Ashwamedha Yagya, performed with great devotion and following the rituals, concluded with the miraculous transformation of the horse into a human form upon Sri Rama's touch. This transformation signified the successful completion of the yagya and symbolized the absolution of Sri Rama from the sin of killing brahmins."
"Question 27: Who were Vishrava's wives, and what were their respective sons' names?","Answer 27: Vishrava had two wives  Mandakini and Kaikasi. Mandakini was the mother of Kubera, while Kaikasi was the mother of Ravana, Kumbhakarna, and Vibhishan.","Context: After the war against Ravana, Sri Rama was advised by Sage Agastya to perform the Ashwamedha Yagya to cleanse himself of the sin of killing brahmins. To perform the yagya, Sri Rama followed Agastya's guidance, acquired a white horse, and conducted the ritual with great devotion and adherence to the prescribed practices."
"Question 28: Why did Ravana decide to perform an austere penance for ten thousand years, and what was the outcome of his penance?",Answer 28: Ravana decided to perform an austere penance for ten thousand years to acquire insurmountable power and authority. The outcome of his penance was that Lord Brahma became pleased with him and blessed him with a vast kingdom.,"Context: Vishrava, the grandson of Lord Brahma, had two wives. Mandakini was the mother of Kubera, who ruled over Lanka. Kaikasi, his other wife, was the mother of three sons  Ravana, Kumbhakarna, and Vibhishan. Ravana, one of the sons of Kaikasi, later became a mighty demon king and the tormentor of deities."
"Question 29: Who sought help from Lord Vishnu to subdue Ravana, and what was Lord Vishnu's response?",Answer 29: The deities sought help from Lord Vishnu to subdue the indomitable Ravana. Lord Vishnu assured them that he would take incarnation as Rama at a place called Ayodhya and eliminate the menace called Ravana.,"Context: Ravana, driven by the desire to prove his worth to his stepmother, Kaikasi, decided to perform an austere penance for ten thousand years. He stood on one foot, fixed his gaze at the sun, and never wavered during his penance. Lord Brahma, pleased with Ravana's devotion and determination, granted him a boon and bestowed a vast kingdom upon him."
"Question 30: How did Bharata react upon seeing Sri Rama's return, and what did he request Sri Rama to do?","Answer 30: Upon seeing Sri Rama's return, Bharata expressed immense joy and desired to reward Hanuman for bringing the auspicious news. He requested Sri Rama to forgive him for being the cause of his misery during his exile.","Context: Unable to find a way to subdue Ravana, the deities sought help from Lord Vishnu. In response, Lord Vishnu assured them that he would take incarnation as Rama in Ayodhya to defeat and eliminate the mighty demon Ravana, who was causing havoc even in the realm of gods."
Question 1: What is the significance of Badrikasharama according to Lord Mahadeva's narration to Sage Narada?,"Answer 1: According to Lord Mahadeva's narration to Sage Narada, the significance of Badrikasharama lies in its supreme position among one lakh and twentyfive thousand mountains. Lord NaraNarayan resides there, with Lord Narayan being the origin of all creations. He is worshiped in both Sakar and Nirakar forms and has a dark complexion with four arms. While people worship Narayan during the full period of Uttarayan, he is not worshiped during Dakshainayan due to Badrikashrama being covered in snow. The place is highly revered, being the dwelling for all deities and sages, and it is situated along the banks of the holy river Alaknanda, known for its purifying properties.","Context: Bharata, who had been living in Nandigram on the outskirts of Ayodhya, vowed not to enter the city until Sri Rama returned. Upon Sri Rama's arrival, Bharata was overjoyed, and he expressed his desire to reward Hanuman, who brought the news. However, his heart was filled with guilt for being indirectly responsible for Sri Rama's exile, and he sought forgiveness from Sri Rama for his actions."
"Question 2: Who was responsible for bringing river Ganga to the earth, and why was it brought down?","Answer 2: The responsibility of bringing river Ganga to the earth was undertaken by King Bhagirath. He engaged in a tenthousandyear austere penance on the Himalayas to liberate his deceased ancestors from the curse of Sage Kapila. As a result of Bhagirath's intense penance, River Ganga descended to the earth. Initially, Lord Shiva held her in his locks for an additional ten thousand years before finally releasing her upon Bhagirath's request. The purpose of bringing Ganga down to earth was to purify the ashes of Bhagirath's ancestors in Patalloka, allowing them to attain salvation.","Context:  Lord Mahadeva narrates to Sage Narada about the greatness of Badrikasharama and the presence of Lord NaraNarayan, explaining their worship and the significance of the place during Uttarayan and Dakshainayan, as well as its association with the sacred river Alaknanda."
"Question 3: How did King Dasharath manage to pacify the volatile planet Shani, and why was it necessary?","Answer 3: King Dasharath managed to pacify the volatile planet Shani by going above the sky armed with divine weapons. Shani was known for its violent nature, and everyone was afraid of its consequences. The royal astrologers warned Dasharath that if Shani entered the constellation of Rohini, it would lead to a famine lasting over twelve years. To prevent this catastrophe, Dasharath confronted Shani, who became terrified upon seeing Dasharath in a menacing mood. Shani agreed to fulfill Dasharath's desires, and this pacification was necessary to avert the disastrous consequences of Shani's malevolent influence.","Context:  Lord Mahadeva narrates to Sage Narada the story of King Bhagirath's penance and the descent of River Ganga, explaining the reason behind bringing Ganga to the earth and its role in liberating Bhagirath's ancestors."
"Question 4: What are the qualities of a Vaishnava, according to Lord Shiva's description to Sage Narada?","Answer 4: According to Lord Shiva's description to Sage Narada, a Vaishnava is a person who has total devotion to Lord Vishnu. They are characterized by being truthful, kind, and forgiving by nature. Vaishnavas engage themselves in austere penance and refrain from any form of violence. They wear a Tulsi bead necklace and apply tilak. Vaishnavas possess deep knowledge of sacred texts like the Vedas and Puranas. Their mere sight is believed to liberate sinners from their sins, and feeding a Vaishnava is considered as virtuous as feeding a thousand ordinary Brahmins.","Context:  Lord Mahadeva narrates to Sage Narada the story of how King Dasharath managed to pacify the volatile planet Shani to prevent the occurrence of a famine, as warned by the royal astrologers."
"Question 5: What is the story behind the holiest city Indraprastha, situated on the banks of the river Yamuna?","Answer 5: The story behind the holiest city of Indraprastha is recounted to Yudhisthira by Sage Saubhari. Once, while traveling through an aerial route, Narada and Parvat were attracted by the beautiful sight of river Yamuna flowing through the Khandav forest. They decided to take rest and bathe in the holy river. King Shibi of Ushinar noticed them and eagerly waited for their emergence from the river. Upon inquiry, Narada revealed that Indra had performed numerous Yagyas at this place to express gratitude to Lord Vishnu for helping him regain heaven from the demon Hiranyakashipu. Over time, this place became famous as Indraprastha and is considered holier than all other holy places combined. It extends over a vast area along the banks of the river Yamuna.","Context:  Lord Shiva imparts knowledge about the qualities of a Vaishnava to Sage Narada, describing their devotion, virtues, and significance in Hindu culture."
,"Apologies for the oversight. Let's provide each question, answer, and their respective contexts in SQuAD format:","Context:  Sage Saubhari narrates to Yudhisthira the story of how Indraprastha became the holiest city on the banks of the river Yamuna, with its origins in the Yagyas performed by Indra to please Lord Vishnu."
"Question 1:  What is Vaikunth, and how do devotees attain it after death?","Answer 1:  Vaikunth is the divine abode of Lord Vishnu, characterized by grandeur and numerous Janapadas. Devotees with total devotion to Lord Vishnu attain Vaikunth after their demise.","Context:  Lord Shiva describes the magnificence of Vaikunth, the divine abode of Lord Vishnu. He explains that a person with total devotion to Lord Vishnu attains Vaikunth after death."
Question 2:  Describe the appearance of Lord Vishnu in Vaikunth.,"Answer 2:  In Vaikunth, Lord Vishnu resides in Ayodhya's central part. He sits on a divine throne within the antahpuri, surrounded by deities and embodiments of the Vedas. Lord Vishnu's complexion is like a blue lotus, with a radiant aura, adorned with jewels, curly hair on his forehead, and a 'Kaustubh mani' in his neck. He holds a conch, chakra, and blesses with his remaining hands.","Context:  Lord Shiva continues describing Vaikunth, stating that in the central part of Ayodhya, Lord Vishnu resides with celestial beauties in the 'antahpuri.' He explains the divine appearance of Lord Vishnu seated on his throne."
Question 3:  Why did Lord Vishnu take the incarnation of Matsya (fish)?,"Answer 3:  Lord Vishnu took the form of Matsya to retrieve the sacred Vedas, which were deceitfully acquired and hidden by the demon Makar in the ocean.","Context:  Lord Shiva explains the reason for Lord Vishnu's incarnation as Matsya, relating to the retrieval of the sacred Vedas hidden by the demon Makar."
"Question 1: According to Lord Mahadev's narration, who was the incarnation of Sri Rama's father during Treta Yuga?","Answer 1: During Treta Yuga, Swayambhuva Manu manifested as Dasharath, and Lord Vishnu took birth as his son, Sri Rama.",
"Question 2: Name the two sons born to Sage Vishrava and Kekashi, who were brothers of Shurpanakha and Vibhishan.",Answer 2: The two sons born to Sage Vishrava and Kekashi were Ravana and Kumbhakarna.,"Context: ""Once, Swayambhuva Manu had expressed his desire of having Lord Vishnu as his son to which Lord Vishnu had agreed. During Treta Yuga, Manu manifested himself as Dasharath, and Vishnu kept his promise by taking birth as his son  Sri Rama."" (Source:  Document)"
Question 3: Who presented a pair of bow and arrows to Sri Rama and Lakshman while they were staying at Vishwamitra's hermitage?,Answer 3: Garuda presented a pair of bow and an imperishable set of arrows to Sri Rama and Lakshman.,"Context: ""Sage Vishrava was the son of Pulasya and was married to Kekashi. Ravana and Kumbhakarna were born to the couple. Sage Vishrava also had a daughter named Shurpanakha and a virtuous son named Vibhishan."" (Source:  Document)"
"Question 4: Which demon attacked Sri Rama with a massive army, including warriors like Trishira and Dushan?","Answer 4: Khar attacked Sri Rama with a huge army, which included warriors like Trishira and Dushan.","Context: ""Vishwamitra returned to his hermitage accompanied by both the brothers. Garuda presented a pair of bow and imperishable set of arrows to both the brothers."" (Source:  Document)"
Question 5: Why did Kaikeyi demand that Sri Rama be sent into exile for 14 years?,Answer 5: Kaikeyi demanded that Sri Rama be sent into exile for 14 years because she wanted Bharata to be made the king of Ayodhya.,"Context: ""Once, while Sri Rama was living in Panchavati, Shurpanakha arrived there. Shurpanakha was Ravana's sister and wanted to marry Sri Rama. But Lakshman severed her nose and ears. She went to a mighty demon named Khar and narrated her woeful tale. Khar attacked Rama with a huge army, which comprised of brave warriors like Trishira and Dushan."" (Source:  Document)"
"Question 6: Who informed Sri Rama about Sita's abduction by Ravana, leading to the journey to Lanka to rescue her?",Answer 6: Jatayu informed Sri Rama about Sita's abduction by Ravana.,"Context: ""Dasharath wanted to appoint Sri Rama as his successor, but Kaikeyi did not like this idea. She wanted Bharata to be made the king of Ayodhya and Sri Rama to be sent into exile for 14 years."" (Source:  Document)"
Question 7: Who helped Sri Rama in his search for Sita by finding her in Ashoka Vatika in Lanka?,Answer 7: Hanuman helped Sri Rama in his search for Sita by finding her in Ashoka Vatika in Lanka.,"Context: ""When Jatayu saw Ravana carrying Sita to Lanka, he fought with valiance but was injured in the ensuing battle. Sri Rama went in search of Sita and met Jatayu, who was injured and who informed Rama that Sita had been abducted by the demon king Ravana."" (Source:  Document)"
Question 8: Who was appointed as the king of Lanka after Sri Rama's victory over Ravana?,Answer 8: Vibhishan was appointed as the king of Lanka after Sri Rama's victory over Ravana.,"Context: ""Sri Rama requested Hanuman to find out the whereabouts of Sita. Hanuman went to Lanka and found Sita at Ashoka Vatika."" (Source:  Document)"
"Question 9:After Sri Rama's return to Ayodhya, whom did he appoint as the king of Ayodhya?","Answer 9: After Sri Rama's return to Ayodhya, he appointed Bharata as the king of Ayodhya.","Context: ""Sri Rama appointed Vibhishan as the king of Lanka and blessed him. Vibhishan presented his pushpak Vimana to Sri Rama. All of them boarded the Pushpak Vimana and flew towards Ayodhya."" (Source:  Document)"
Question 10: Who was the incarnation of Sudershan chakra and the brother of Lakshman?,Answer 10: Shatrughan was the incarnation of Sudershan chakra and the brother of Lakshman.,"Context: ""Dasharath wanted to appoint Sri Rama as his successor, but Kaikeyi did not like this idea. She wanted Bharata to be made the king of Ayodhya and Sri Rama to be sent into exile for 14 years."" (Source:  Document)"
Question 11: How did the deities react when Sri Rama was born?,Answer 11: The deities and the sages rejoiced at Sri Rama's birth.,"Context: ""Vashishtha performed the Jatkarm Sanskar of Sri Rama. In course of time, Kaikeyi gave birth to Bharata  an incarnation of Panchajanya conch. Similarly, Sumitra gave birth to two sons  Lakshman and Shatrughan. Lakshman was the incarnation of Sheshnag while Shatrughan was the incarnation of Sudershan chakra."" (Source:  Document)"
Question 12: In which Yuga will Manu be born in the village of Sambhal as Harigupta and Vishnu as his son Kalki?,"Answer 12: Manu will be born in the village of Sambhal as Harigupta, and Vishnu will take birth as his son, Kalki, after the completion of one thousand divine years.","Context: ""In course of time, Kaushalya gave birth to Sri Rama on the auspicious day of ChaitraNavami. The deities and the sages rejoiced at his birth."" (Source:  Document)"
Question 13: How long did Sri Rama rule over Ayodhya peacefully?,Answer 13: Sri Rama ruled over Ayodhya for one thousand years without any problem.,"Context: ""After the completion of one thousand divine years, Manu will be born in the village of Sambhal as Harigupta, and Vishnu will take birth as his son  'Kalki'."" (Source:  Document)"
"Question 14: Where did Sri Rama perform the Ashwamedha Yagya, and why was it performed with a golden idol of Sita?","Answer 14: Sri Rama performed the Ashwamedha Yagya at the bank of the river Gomati. Since the yagya could not be accomplished without Sita, it was performed with a golden idol of Sita.","Context: ""People of Ayodhya rejoiced at the return of Sri Rama. An auspicious day was chosen for his coronation, and Sri Rama became the king of Ayodhya amidst the chantings of Vedic mantras. Sri Rama ruled over Ayodhya for one thousand years without any problem."" (Source:  Document)"
Question 15: How did Sri Krishna protect the people of Vraja when Indra caused incessant rain?,"Answer 15: When Indra caused incessant rain for one week as a result of Sri Krishna's suggestion to worship Govardhan mountain, Sri Krishna protected the people by lifting Govardhan mountain and shielding them from the continuous downpour.","Context: ""Meanwhile, Sri Rama decided to perform Ashwamedha Yagya at the bank of river Gomati. But, since the yagya could not have been accomplished without Sita, therefore he performed the rituals seated beside a golden idol of Sita."" (Source:  Document)"
Question 16: What divine form did Sri Krishna show to Vasudev and Devaki after taking his incarnation?,"Answer 16: After taking his incarnation at midnight, Sri Krishna showed his divine form to Vasudev and Devaki.","Context: ""Once, a significant incident had occurred during Krishna's childhood. People of Vraja were devotees of Indra and used to worship him. Sri Krishna stopped this tradition and encouraged people to worship Govardhan mountain. Indra became extremely furious and caused incessant rain for one week. Sri Krishna protected the people by lifting Govardhan mountain and shielding them from the continuous downpour. At last, Indra accepted defeat and eulogized Sri Krishna."" (Source:  Document)"
Question 17: How did Sri Krishna kill Kansa?,"Answer 17: Sri Krishna killed Kansa by pulling him from the throne where he was sitting and slapping him so hard that he fell down on the ground, resulting in a fatal injury.","Context: ""Lord Sri Hari manifested himself when Devaki conceived for the eighth time. It was the month of Shravana, and the day was 'Krishnaashtami' when Sri Hari took his incarnation at midnight. Soon after taking his incarnation, he gave a glimpse of his divine form to Vasudev and Devaki."" (Source:  Document)"
Question 18: Who did Sri Krishna appoint as the king of Mathura after killing Kansa?,"Answer 18: After killing Kansa, Sri Krishna appointed Ugrasena as the king of Mathura.","Context: ""Sri Krishna and Balarama then entered the chamber of Kansa. Kansa became terrified and ordered his trusted lieutenants  Chanur and Mushtik to kill Krishna. Chanur confronted Sri Krishna, while Mushtik fought a duel with Balarama. Ultimately, both the demons were killed after a fierce duel. Now, Kansa was left all alone, Sri Krishna pulled Kansa from the throne where he was sitting and slapped him so hard that he fell down on the ground. The injury proved to be fatal, and as a result, Kansa died."" (Source:  Document)"
Question 19: How did Sri Krishna show his divinity to the people of Vrindavan?,"Answer 19: Sri Krishna showed his divinity to the people of Vrindavan through various miracles and exploits during his childhood. He performed acts like lifting the Govardhan mountain, killing demons, and protecting the inhabitants from various calamities.","Context: ""After killing Kansa, Krishna and Balarama went to meet their parents  Vasudev and Devaki. They also freed their maternal grandfather  Ugrasena, who had been imprisoned by Kansa. At last, they appointed Ugrasena as the king of Mathura."" (Source:  Document)"
Question 20: What did Sri Krishna do when he encountered the ogress Putna?,"Answer 20: When Sri Krishna encountered the ogress Putna, he sucked her breast with such force that she died. Sri Krishna killed her when she tried to kill him by deceitfully breastfeeding him, where she had applied poison on her breasts.","Context: ""Sri Krishna accomplished many such divine deeds during his childhood. He grew up to be a mischievous child and used to play numerous pranks on the fellow Gopis. He used to steal their butter and curd. One day, all the Gopis complained to Yashoda about Sri Krishna's misdeeds. Yashoda became angry and tied him with a wooden mortar to prevent him from troubling the Gopis. She then placed that mortar between two trees so that Krishna could not move. But, Sri Krishna toddled away uprooting both the huge trees. Once, a demon named Bakasur disguised himself as a huge heron and tried to kill Sri Krishna. But, Sri Krishna hit him with a stone with such force that he met an instant death. This way, Sri Krishna had killed many ferocious demons while he was still a small child. Some of them were Kaliya the serpent, Dhenukasur, Arisht, Keshi, etc."" (Source:  Document)"
"Question 21: How did Sri Krishna rescue his parents, Vasudev and Devaki, from Kansa's captivity?","Answer 21: After killing Kansa, Sri Krishna went to meet his parents, Vasudev, and Devaki, who were imprisoned by Kansa. He freed them and also released his maternal grandfather, Ugrasena, from Kansa's captivity. Sri Krishna appointed Ugrasena as the king of Mathura.","Context: ""Once, a demon named Putna disguised herself as a woman and tried to kill Sri Krishna by breastfeeding him with poisoned milk. However, Sri Krishna sucked her breast with such force that she died. Thus, Sri Krishna gave the first glimpse of his divinity to the inhabitants of Vrindavan."" (Source:  Document)"
Question 22: What did Sri Krishna do when he encountered the demon named Kuvalyapeeda?,"Answer 22: When Sri Krishna encountered the demon named Kuvalyapeeda, he killed the ferocious elephant without much difficulty.","Context: ""Sri Krishna and Balarama then entered the chamber of Kansa. Kansa became terrified and ordered his trusted lieutenants  Chanur and Mushtik to kill Krishna. Chanur confronted Sri Krishna, while Mushtik fought a duel with Balarama. Ultimately, both the demons were killed after a fierce duel. Now, Kansa was left all alone, Sri Krishna pulled Kansa from the throne where he was sitting and slapped him so hard that he fell down on the ground. The injury proved to be fatal, and as a result, Kansa died. Balarama also killed Kansa's younger brother, whose name was Sunama. After killing Kansa, Krishna and Balarama went to meet their parents  Vasudev and Devaki. They also freed their maternal grandfather  Ugrasena, who had been imprisoned by Kansa. At last, they appointed Ugrasena as the king of Mathura."" (Source:  Document)"
Question 23: How did Sri Krishna's arrival in Mathura cause terror among the demons?,"Answer 23: When Sri Krishna arrived in Mathura along with Balarama, his divine appearance caused terror among the demons. The demons, including Chanur and Mushtik, who were supposed to fight Krishna, became terrified and fled away from the gymnasium.","Context: ""When Akrura reached Mathura accompanied by Sri Krishna and Balarama, it was already evening. Sri Krishna saw a dyer with colorful apparels going towards Kansa's palace. Sri Krishna playfully demanded some set of clothes from that dyer, which he refused to give. Sri Krishna was infuriated and slapped him so hard that he started vomiting blood. In a short time, the dyer was dead. Sri Krishna and Balarama chose some beautiful set of clothes for themselves and proceeded towards the palace of Kansa. After some time, they met a ferocious elephant named Kuvalyapeeda standing at the main entrance of the palace. Sri Krishna killed that ferocious elephant without much difficulty."" (Source:  Document)"
Question 24: What divine assistance did Sri Krishna receive during his rescue mission in Mathura?,"Answer 24: During his rescue mission in Mathura, Sri Krishna received divine assistance from his brother Balarama, who fought alongside him against demons like Chanur and","Context: ""When Kansa failed in his repeated attempts to kill Sri Krishna, he instructed 'Akrura' to invite both Krishna and Balarama to Mathura on the pretext of attending a ceremony called Dhanushyagya. Kansa had planned to kill Sri Krishna by deceitful means. Akrura was a great devotee of Sri Krishna and was aware of Kansa's evil intentions. But, he had no other option but to follow the command of his master Kansa. So, Akrura went to Vraja where Sri Krishna and Balarama used to live. Sri Krishna and Balarama were delighted to meet Akrura. After the formal exchange of pleasantries, Krishna took Akrura to his home. Akrura conveyed the instructions of Kansa to Nanda and requested him to send both Sri Krishna and Balarama to Mathura. Akrura said'Sri Krishna is the incarnation of Lord Vishnu, and Kansa will be killed by him.' Nanda and Yashoda were reluctant to send Sri Krishna to Mathura, but Sri Krishna convinced them. Ultimately, Akrura returned to Mathura accompanied by Krishna and Balarama. The people of Vja became sad when the time for Krishna's departure to Mathura arrived. When Akrura reached Mathura accompanied by Sri Krishna and Balarama, it was already evening. Sri Krishna saw a dyer with colorful apparels going towards Kansa's palace. Sri Krishna playfully demanded some set of clothes from that dyer, which he refused to give. Sri Krishna was infuriated and slapped him so hard that he started vomiting blood. In a short time, the dyer was dead. Sri Krishna and Balarama chose some beautiful set of clothes for themselves and proceeded towards the palace of Kansa. After some time, they met a ferocious elephant named Kuvalyapeeda standing at the main entrance of the palace. Sri Krishna killed that ferocious elephant without much difficulty. Sri Krishna and Balarama then entered the gymnasium where wrestlingbouts were supposed to take place. All the demons who had witnessed Sri Krishna killing that huge elephant without any problem became terrified and fled away from the gymnasium."""
"Question 25:Who was Narakasur, and why did the deities seek Sri Krishna's help to defeat him?","Answer 25: Narakasur was a mighty demon who had defeated the deities and snatched the divine earrings of Aditi, the mother of deities. He had created an aerial city where he lived with other demons. The deities sought Sri Krishna's help to defeat Narakasur and reclaim the stolen divine earrings and wealth.","Context: ""Sri Krishna and Balarama then entered the gymnasium where wrestlingbouts were supposed to take place. All the demons who had witnessed Sri Krishna killing that huge elephant without any problem became terrified and fled away from the gymnasium. Sri Krishna and Balarama entered the chamber of Kansa. Kansa became terrified and ordered his trusted lieutenants  Chanur and Mushtik to kill Krishna. Chanur confronted Sri Krishna, while Mushtik fought a duel with Balarama. Ultimately, both the demons were killed after a fierce duel. Now, Kansa was left all alone, Sri Krishna pulled Kansa from the throne where he was sitting and slapped him so hard that he fell down on the ground. The injury proved to be fatal, and as a result, Kansa died. Balarama also killed Kansa's younger brother, whose name was Sunama. After killing Kansa, Krishna and Balarama went to meet their parents  Vasudev and Devaki. They also freed their maternal grandfather  Ugrasena, who had been imprisoned by Kansa. At last, they appointed Ugrasena as the king of Mathura. When Indra caused incessant rain for one week as a result of Sri Krishna's suggestion to worship Govardhan mountain, Sri Krishna protected the people by lifting Govardhan mountain and shielding them from the continuous downpour. At last, Indra accepted defeat and eulogized Sri Krishna."" (Source:  Document)"
Question 26: How did Sri Krishna defeat Narakasur?,"Answer 26: Sri Krishna, mounted on the back of Garuda and accompanied by Satyabhama, flew up in the sky to Narakasur's wellfortified palace. The demons attacked Sri Krishna, but he responded by blowing his conch. A fierce battle took place, during which Sri Krishna broke Narakasur's bow with his arrows. Eventually, Sri Krishna was successful in killing Narakasur and defeating the demon.","Context: ""There lived a mighty demon named Narakasur. He had defeated the deities and snatched the divine earrings of Aditi  the mother of deities. He had created an aerial city in which he lived along with other demons. The deities went to Sri Krishna and sought his help."" (Source:  Document)"
Question 27: What did Sri Krishna do after defeating Narakasur?,"Answer 27: After defeating Narakasur, Sri Krishna returned the entire wealth that Narakasur had looted from the deities. He also liberated sixteen thousand women whom Narakasur had imprisoned. After being liberated, all the women accepted Sri Krishna as their husband.","Context: ""When the demons saw Sri Krishna, they attacked him, but Sri Krishna challenged them by blowing his conch. Narakasur came forward to fight Sri Krishna. A fierce battle took place in which Sri Krishna broke Narakasur's bow with his arrows. Ultimately, Sri Krishna was successful in killing Narakasur."" (Source:  Document)"
"1. Question: Who was Jarasandh, and why did he surround Mathura with a huge army? How did Sri Krishna defeat Jarasandh and his army?","Answer: Jarasandh was the fatherinlaw of Kansa, and he surrounded Mathura with a huge army upon learning about Kansa's death. Sri Krishna was well aware of Jarasandh's might and bravery and knew that defeating him wouldn't be easy. To defeat Jarasandh, Sri Krishna sought the help of his eternal charioteer, Daruk, who appeared with the divine chariot named Sugriva. Sri Krishna and Balarama entered the battlefield mounted on that divine chariot and engaged in a fierce battle with Jarasandh's army. Sri Krishna destroyed Jarasandh's weapons with his 'Chakra' and his army with his famous bow 'Sharang.' Eventually, Balarama attacked Jarasandh with his weapon, 'Hala' (plough), and defeated him. Sri Krishna spared Jarasandh's life at Balarama's request.","Context: ""Sri Krishna then returned the whole wealth to the deities, which Narakasur had looted from them. He also liberated sixteen thousand women whom Narakasur had imprisoned. After being liberated, all the women accepted Sri Krishna as their husband."" (Source:  Document)"
"2. Question: How did Aniruddha marry Usha, and who helped make this union possible?","Answer: Usha, the daughter of Banasur, saw a handsome young man in her dreams and desired to marry him. She shared her dream with her companion, Chitralekha, who was an accomplished painter. Chitralekha drew a sketch of the man based on Usha's description and revealed that the person Usha saw in her dream was Aniruddha, Sri Krishna's son. Chitralekha used her divine powers to abduct Aniruddha while he was asleep and brought him to Usha. Eventually, Aniruddha and Usha were married with Sri Krishna's blessing and help.","Context: ""When he [Jarasandh] learnt about Kansa's death, he surrounded Mathura with a huge army. Sri Krishna was well aware of Jarasandh's might and bravery. He was also convinced that it would not be easy to defeat Jarasandh. So, he remembered Daruk  his eternal charioteer and sought his help. Daruk appeared with a divine chariot named Sugriv a  pushpak. The chariot was well armed with all the divine weapons of Lord Vishnu."""
